timestamp,cpu_percent,memory_percent,memory_gb,disk_read_mb,disk_write_mb,power_kw,carbon_kg_per_5min,carbon_kg_per_hour
2026-01-12T15:22:29.502201,0.0,44.3,0.39580535888671875,5615.90185546875,8106.103515625,0.0036,0.0001245,0.0014939999999999999
2026-01-12T15:27:30.515408,0.5,44.4,0.396514892578125,5615.90185546875,8106.689453125,0.003642,0.00012595249999999998,0.0015114299999999998
2026-01-12T15:32:31.528271,0.0,44.4,0.39673614501953125,5615.90185546875,8107.189453125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T15:37:32.541552,0.0,44.4,0.3967247009277344,5615.90185546875,8107.611328125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T15:42:33.554341,0.0,44.5,0.3969535827636719,5615.90185546875,8108.048828125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T15:47:34.567162,0.0,44.5,0.39717864990234375,5615.90185546875,8108.482421875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T15:52:35.580297,0.0,44.6,0.3978843688964844,5615.90185546875,8109.427734375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T15:57:36.593727,0.5,44.6,0.3978843688964844,5615.90185546875,8109.916015625,0.003642,0.00012595249999999998,0.0015114299999999998
2026-01-12T16:02:37.606933,0.0,44.6,0.3978729248046875,5615.90185546875,8110.408203125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T16:07:38.620018,0.0,44.6,0.3978614807128906,5615.90185546875,8110.830078125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T16:12:39.633383,0.0,44.6,0.39785003662109375,5615.90185546875,8111.322265625,0.0036,0.0001245,0.0014939999999999999
2026-01-12T16:17:40.646500,0.0,44.3,0.3950843811035156,5615.90185546875,8112.560546875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T16:22:41.659475,0.0,44.1,0.3936576843261719,5615.90185546875,8113.853515625,0.0036,0.0001245,0.0014939999999999999
2026-01-12T16:27:42.672516,0.0,44.3,0.39508819580078125,5615.90185546875,8114.279296875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T16:32:43.685511,0.0,44.3,0.39531707763671875,5615.90185546875,8114.779296875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T16:37:44.698475,0.0,44.3,0.3955535888671875,5615.90185546875,8115.201171875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T16:42:45.711346,0.0,44.3,0.3955497741699219,5615.90185546875,8115.634765625,0.0036,0.0001245,0.0014939999999999999
2026-01-12T16:47:46.724235,0.0,44.4,0.3962593078613281,5615.90185546875,8116.341796875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T16:52:47.737456,0.0,44.1,0.39403533935546875,5615.90185546875,8117.236328125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T16:57:48.751007,0.0,44.2,0.3949699401855469,5615.90185546875,8117.732421875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T17:02:49.764287,0.0,44.3,0.39520263671875,5615.90185546875,8118.189453125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T17:07:50.777530,0.0,44.3,0.39519500732421875,5615.90185546875,8118.611328125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T17:12:51.790692,0.0,44.3,0.3959083557128906,5615.90185546875,8119.099609375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T17:17:52.803746,0.0,44.4,0.39612579345703125,5615.90185546875,8120.076171875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T17:22:53.817153,0.0,44.3,0.3950958251953125,5615.90185546875,8120.849609375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T17:27:54.830516,0.0,44.1,0.3937187194824219,5615.90185546875,8121.916015625,0.0036,0.0001245,0.0014939999999999999
2026-01-12T17:32:55.843782,0.0,44.6,0.3977775573730469,5615.90185546875,8122.416015625,0.0036,0.0001245,0.0014939999999999999
2026-01-12T17:37:56.857073,0.0,44.6,0.3977699279785156,5615.90185546875,8122.849609375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T17:42:57.870808,0.0,44.6,0.39776611328125,5615.90185546875,8123.287109375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T17:47:58.884113,0.0,44.6,0.39776611328125,5615.90185546875,8123.900390625,0.0036,0.0001245,0.0014939999999999999
2026-01-12T17:52:59.897445,0.0,44.6,0.3979835510253906,5615.90185546875,8124.384765625,0.0036,0.0001245,0.0014939999999999999
